SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
30463,2022-11,408,양양송이축제,양양송이축제,570,문화축제
30464,2022-11,409,양양연어축제,양양연어축제,2470,문화축제
30465,2022-11,188,양촌곶감축제,양촌곶감축제,3800,문화축제
30466,2022-11,455,양평용문산산나물축제,양평용문산산나물축제,50,문화축제
30467,2022-11,1041,억새꽃 축제,억새꽃축제,390,문화축제
30468,2022-11,357,여수거북선축제,여수거북선축제,500,문화축제
30469,2022-11,362,여수동동북축제,여수동동북축제,9060,문화축제
30470,2022-11,364,여수마칭페스티벌,여수마칭페스티벌,30,문화축제
30471,2022-11,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,6350,문화축제
30472,2022-11,456,여주오곡나루축제,여주오곡나루축제,430,문화축제
30473,2022-11,537,연산대추축제,연산대추축제,310,문화축제
30474,2022-11,1076,연안부두 축제,연안부두축제,109,문화축제
30475,2022-11,457,연천구석기축제,연천구석기축제,2160,문화축제
30476,2022-11,229,영덕대게축제,영덕대게축제,7150,문화축제
30477,2022-11,491,영암왕인문화축제,영암왕인문화축제,230,문화축제
30478,2022-11,484,영월동강겨울축제,영월동강겨울축제,20,문화축제
30479,2022-11,482,영월동강뗏목축제,영월동강뗏목축제,10,문화축제
30480,2022-11,340,영천문화예술제,영천문화예술제,40,문화축제
30481,2022-11,341,영천보현산별빛축제,영천보현산별빛축제,170,문화축제
30482,2022-11,339,영천한약축제,영천한약축제,220,문화축제
30483,2022-11,1013,예산장터삼국축제,예산장터삼국축제,300,문화축제
30484,2022-11,1086,오대산문화축전,오대산문화축전,17,문화축제
30485,2022-11,458,오산독산성문화제,오산독산성문화제,120,문화축제
30486,2022-11,41,오징어축제,오징어축제,160,문화축제
30487,2022-11,717,와룡문화제,와룡문화제,20,문화축제
30488,2022-11,549,완주와일드푸드축제,완주와일드푸드축제,190,문화축제
30489,2022-11,162,왕새우 축제,왕새우축제,300,문화축제
30490,2022-11,126,용마폭포 문화예술축제,용마폭포문화예술축제,30,문화축제
30491,2022-11,314,우륵문화제,우륵문화제,120,문화축제
30492,2022-11,42,우산문화제,우산문화제,60,문화축제
30493,2022-11,1118,우시산국축제,우시산국축제,16,문화축제
30494,2022-11,986,우장산 신록축제,우장산신록축제,14,문화축제
30495,2022-11,1040,운악산단풍축제,운악산단풍축제,360,문화축제
30496,2022-11,51,울산고래축제,울산고래축제,1450,문화축제
30497,2022-11,50,울산대공원 장미축제,울산대공원장미축제,80,문화축제
30498,2022-11,1021,울산쇠부리축제,울산쇠부리축제,280,문화축제
30499,2022-11,1117,울산옹기축제,울산옹기축제,360,문화축제
30500,2022-11,613,울산조선해양축제,울산조선해양축제,110,문화축제
30501,2022-11,1119,울주세계산악영화제,울주세계산악영화제,320,문화축제
30502,2022-11,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,16,문화축제
30503,2022-11,757,원동매화축제,원동매화축제,40,문화축제
30504,2022-11,755,원동청정미나리축제,원동청정미나리축제,47,문화축제
30505,2022-11,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,260,문화축제
30506,2022-11,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,50,문화축제
30507,2022-11,1027,원주 한지문화제,원주한지문화제,170,문화축제
30508,2022-11,213,윤봉길평화축제,윤봉길평화축제,240,문화축제
30509,2022-11,1128,은평누리축제,은평누리축제,130,문화축제
30510,2022-11,1114,은행나무길 축제,은행나무길축제,130,문화축제
30511,2022-11,781,음성품바축제,음성품바축제,470,문화축제
30512,2022-11,494,의왕철도축제,의왕철도축제,30,문화축제
30513,2022-11,74,의정부 국제가야금축제,의정부국제가야금축제,40,문화축제
30514,2022-11,73,의정부음악극축제,의정부음악극축제,220,문화축제
30515,2022-11,214,의좋은형제축제,의좋은형제축제,10240,문화축제
30516,2022-11,402,이천도자기축제,이천도자기축제,3180,문화축제
30517,2022-11,407,이천백사산수유꽃축제,이천백사산수유꽃축제,30,문화축제
30518,2022-11,401,이천쌀문화축제,이천쌀문화축제,830,문화축제
30519,2022-11,404,이천인삼축제,이천인삼축제,3650,문화축제
30520,2022-11,869,이호테우축제,이호테우축제,13,문화축제
30521,2022-11,591,익산서동축제,익산서동축제,900,문화축제
30522,2022-11,687,인삼골축제,인삼골축제,17,문화축제
30523,2022-11,872,인제빙어축제,인제빙어축제,2190,문화축제
30524,2022-11,1069,인천개항장문화재야행,인천개항장문화재야행,450,문화축제
30525,2022-11,109,임실N치즈축제,임실N치즈축제,430,문화축제
30526,2022-11,165,입장거봉포도축제,입장거봉포도축제,40,문화축제
30527,2022-11,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,320,문화축제
30528,2022-11,192,장고항 실치축제,장고항실치축제,220,문화축제
30529,2022-11,1022,장미축제,장미축제,780,문화축제
30530,2022-11,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,1700,문화축제
30531,2022-11,208,장승문화축제,장승문화축제,16,문화축제
30532,2022-11,1146,전국관악경연대회,전국관악경연대회,27,문화축제
30533,2022-11,1147,전국합창경연대회,전국합창경연대회,38,문화축제
30534,2022-11,503,전주국제발효식품엑스포,전주국제발효식품엑스포,290,문화축제
30535,2022-11,497,전주대사습놀이,전주대사습놀이,610,문화축제
30536,2022-11,498,전주세계소리축제,전주세계소리축제,3160,문화축제
30537,2022-11,502,전주한지문화축제,전주한지문화축제,100,문화축제
30538,2022-11,899,전포카페거리축제,전포카페거리축제,48,문화축제
30539,2022-11,53,정서진 해넘이 축제,정서진해넘이축제,20,문화축제
30540,2022-11,1055,정선아리랑제,정선아리랑제,3770,문화축제
30541,2022-11,708,정월대보름 행사,정월대보름행사,70,문화축제
30542,2022-11,369,정월대보름달맞이축제,정월대보름달맞이축제,20,문화축제
30543,2022-11,1138,정월대보름축제,정월대보름축제,70,문화축제
30544,2022-11,342,정월대보름행사,정월대보름행사,70,문화축제
30545,2022-11,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,140,문화축제
30546,2022-11,851,제 9회 수월봉 트레일,수월봉트레일,10,문화축제
30547,2022-11,772,제10회 무궁화축제,무궁화축제,60,문화축제
30548,2022-11,6,제11회 마포나루새우젓축제,마포나루새우젓축제,160,문화축제
30549,2022-11,275,제11회 산청불교문화제전,산청불교문화제전,16,문화축제
30550,2022-11,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,14,문화축제
30551,2022-11,847,제11회 우도소라축제,우도소라축제,24,문화축제
30552,2022-11,718,제12회 사천시농업한마당축제,사천시농업한마당축제,60,문화축제
30553,2022-11,269,제12회 지리산산청곶감축제,지리산산청곶감축제,310,문화축제
30554,2022-11,1,제13회 영동포도축제,영동포도축제,300,문화축제
30555,2022-11,69,제13회 전국 어울림 마라톤대회,전국어울림마라톤대회,20,문화축제
30556,2022-11,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,7110,문화축제
30557,2022-11,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,190,문화축제
30558,2022-11,1100,제14회 수국꽃 문화축제,수국꽃문화축제,12,문화축제
30559,2022-11,581,제14회 시흥갯골축제,시흥갯골축제,360,문화축제
30560,2022-11,580,제14회 전국해양스포츠제전,전국해양스포츠제전,49,문화축제
30561,2022-11,59,제14회 정읍 구절초꽃축제,정읍구절초꽃축제,30,문화축제
30562,2022-11,89,제15회 구리 코스모스 축제,구리코스모스축제,840,문화축제
30563,2022-11,512,제15회 부산세계불꽃축제,부산세계불꽃축제,580,문화축제
30564,2022-11,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,30,문화축제
30565,2022-11,540,제15회 영산포 홍어축제,영산포홍어축제,240,문화축제
30566,2022-11,783,제15회 영양산나물축제,영양산나물축제,50,문화축제
30567,2022-11,373,제15회 차성문화제,차성문화제,290,문화축제
30568,2022-11,34,제15회 파주개성인삼축제,파주개성인삼축제,850,문화축제
30569,2022-11,91,제16회 구리 코스모스 축제,구리코스모스축제,840,문화축제
30570,2022-11,642,제16회 추억의 충장축제,추억의충장축제,100,문화축제
30571,2022-11,92,제17회 구리 유채꽃 축제,구리유채꽃축제,20,문화축제
30572,2022-11,93,제17회 구리 코스모스 축제,구리코스모스축제,840,문화축제
30573,2022-11,94,제18회 구리 유채꽃 축제,구리유채꽃축제,20,문화축제
30574,2022-11,95,제18회 구리 코스모스 축제,구리코스모스축제,840,문화축제
30575,2022-11,1044,제18회 사상강변축제,사상강변축제,120,문화축제
30576,2022-11,219,제18회 전라병영성 축제,전라병영성축제,10,문화축제
30577,2022-11,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,30,문화축제
30578,2022-11,671,제18회삼양검은모래축제,삼양검은모래축제,19,문화축제
30579,2022-11,96,제19회 구리 유채꽃 축제,구리유채꽃축제,20,문화축제
30580,2022-11,97,제19회 구리 코스모스 축제,구리코스모스축제,840,문화축제
30581,2022-11,668,제19회 도두오래물축제,도두오래물축제,20,문화축제
30582,2022-11,270,제19회 산청한방약초축제,산청한방약초축제,400,문화축제
30583,2022-11,500,제19회 전주국제영화제,전주국제영화제,3510,문화축제
30584,2022-11,779,제19회광안리어방축제,광안리어방축제,830,문화축제
30585,2022-11,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,40,문화축제
30586,2022-11,541,제1회 천년나주목읍성문화축제,천년나주목읍성문화축제,11,문화축제
30587,2022-11,79,제1회의성슈퍼푸드마늘축제,의성슈퍼푸드마늘축제,90,문화축제
30588,2022-11,548,제20회 청양고추.구기자축제,청양고추구기자축제,100,문화축제
30589,2022-11,44,제21회 고성통일명태축제,고성통일명태축제,80,문화축제
30590,2022-11,547,제21회 장승문화축제,장승문화축제,16,문화축제
30591,2022-11,5,제22회 과천축제,과천축제,200,문화축제
30592,2022-11,1122,제22회 무안연꽃축제,무안연꽃축제,570,문화축제
30593,2022-11,1028,제22회 보령머드축제,보령머드축제,4680,문화축제
30594,2022-11,371,제23회 단양온달문화축제,단양온달문화축제,100,문화축제
30595,2022-11,35,제23회 파주장단콩축제,파주장단콩축제,34160,문화축제
30596,2022-11,1104,제23회 황매산철쭉제,황매산철쭉제,20,문화축제
30597,2022-11,511,제24회 부산국제영화제,부산국제영화제,13030,문화축제
30598,2022-11,509,제24회 부산바다축제,부산바다축제,420,문화축제
30599,2022-11,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,150,문화축제
30600,2022-11,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,45,문화축제
30601,2022-11,895,제26회 연천구석기축제,연천구석기축제,2160,문화축제
30602,2022-11,568,제26회 오리문화제,오리문화제,25,문화축제
30603,2022-11,1101,제27회 영도다리축제,영도다리축제,950,문화축제
30604,2022-11,1155,제27회 화도진축제,화도진축제,400,문화축제
30605,2022-11,685,제28회 함안낙화놀이,함안낙화놀이,14100,문화축제
30606,2022-11,1156,제28회 화도진축제,화도진축제,400,문화축제
30607,2022-11,1157,제29회 화도진축제,화도진축제,400,문화축제
30608,2022-11,58,제30회 정읍사문화제,정읍사문화제,40,문화축제
30609,2022-11,1158,제30회 화도진축제,화도진축제,400,문화축제
30610,2022-11,32,제32회 율곡문화제,율곡문화제,50,문화축제
30611,2022-11,234,제33회 비사벌문화제,비사벌문화제,20,문화축제
30612,2022-11,1103,제35회 대야문화제,대야문화제,28,문화축제
30613,2022-11,372,제37회 단양소백산철쭉제,단양소백산철쭉제,20,문화축제
30614,2022-11,846,제37회 제주유채꽃축제,제주유채꽃축제,660,문화축제
30615,2022-11,505,제37회 해운대달맞이온천축제,해운대달맞이온천축제,20,문화축제
30616,2022-11,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,2480,문화축제
30617,2022-11,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,1410,문화축제
30618,2022-11,775,제3회 홍천사과축제,홍천사과축제,10840,문화축제
30619,2022-11,268,제43회 남명선비문화축제,남명선비문화축제,40,문화축제
30620,2022-11,218,제46회 강진청자축제,강진청자축제,400,문화축제
30621,2022-11,377,제47회 신라문화제,신라문화제,670,문화축제
30622,2022-11,1066,제47회의병제전,의병제전,30,문화축제
30623,2022-11,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,1410,문화축제
30624,2022-11,2,제50회 영동난계국악축제,영동난계국악축제,1970,문화축제
30625,2022-11,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,20,문화축제
30626,2022-11,383,제56회 수원화성문화제,수원화성문화제,840,문화축제
30627,2022-11,778,제58회 천령문화제,천령문화제,30,문화축제
30628,2022-11,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,1410,문화축제
30629,2022-11,282,제63회 백제문화제,백제문화제,2670,문화축제
30630,2022-11,291,제64회 백제문화제,백제문화제,2670,문화축제
30631,2022-11,302,제65회 백제문화제,백제문화제,2670,문화축제
30632,2022-11,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,160,문화축제
30633,2022-11,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,1410,문화축제
30634,2022-11,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,1410,문화축제
30635,2022-11,773,제7회 홍천인삼송어축제,홍천인삼송어축제,20,문화축제
30636,2022-11,317,제89회 춘향제,춘향제,610,문화축제
30637,2022-11,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,130,문화축제
30638,2022-11,3,제8회 대한민국와인축제,대한민국와인축제,50,문화축제
30639,2022-11,897,제8회 북페스티벌,북페스티벌,410,문화축제
30640,2022-11,336,제9회 관평골축제,관평골축제,26,문화축제
30641,2022-11,840,제주 라프 별빛축제,제주라프별빛축제,80,문화축제
30642,2022-11,860,제주국제관광마라톤축제,제주국제관광마라톤축제,13,문화축제
30643,2022-11,843,제주들불축제,제주들불축제,1940,문화축제
30644,2022-11,842,제주왕벚꽃축제,제주왕벚꽃축제,90,문화축제
30645,2022-11,839,제주윈터페스티벌,제주윈터페스티벌,250,문화축제
30646,2022-11,875,제주유채꽃축제,제주유채꽃축제,660,문화축제
30647,2022-11,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,80,문화축제
30648,2022-11,865,제주해비치아트페스티벌,제주해비치아트페스티벌,70,문화축제
30649,2022-11,99,제천국제음악영화제,제천국제음악영화제,720,문화축제
30650,2022-11,100,제천의병제,제천의병제,28,문화축제
30651,2022-11,720,조선통신사 축제,조선통신사축제,60,문화축제
30652,2022-11,411,주안미디어문화축제,주안미디어문화축제,80,문화축제
30653,2022-11,885,중문칠선녀축제,중문칠선녀축제,610,문화축제
30654,2022-11,315,지리산 바래봉 눈꽃축제,지리산바래봉눈꽃축제,20,문화축제
30655,2022-11,321,지리산 뱀사골 단풍제,지리산뱀사골단풍제,160,문화축제
30656,2022-11,114,진주남강유등축제,진주남강유등축제,6170,문화축제
30657,2022-11,118,진주논개제,진주논개제,100,문화축제
30658,2022-11,655,진해군악의장페스티벌,진해군악의장페스티벌,12,문화축제
30659,2022-11,654,진해군항제,진해군항제,2720,문화축제
30660,2022-11,1113,짚풀문화제,짚풀문화제,60,문화축제
30661,2022-11,52,처용문화제,처용문화제,400,문화축제
30662,2022-11,592,천만송이 국화축제,천만송이국화축제,480,문화축제
30663,2022-11,166,천안성환배축제,천안성환배축제,80,문화축제
30664,2022-11,164,천안예술제,천안예술제,119,문화축제
30665,2022-11,169,천안춤영화제,천안춤영화제,13,문화축제
30666,2022-11,167,천안호두축제,천안호두축제,210,문화축제
30667,2022-11,163,천안흥타령춤축제,천안흥타령춤축제,920,문화축제
30668,2022-11,711,천을산 해맞이,천을산해맞이,27,문화축제
30669,2022-11,679,청룡문화제,청룡문화제,90,문화축제
30670,2022-11,831,청소년어울림마당 1회차,청소년어울림마당,750,문화축제
30671,2022-11,832,청소년어울림마당 2회차,청소년어울림마당,750,문화축제
30672,2022-11,224,청송사과축제,청송사과축제,64040,문화축제
30673,2022-11,209,청양고추.구기자축제,청양고추구기자축제,100,문화축제
30674,2022-11,23,청원생명축제,청원생명축제,530,문화축제
30675,2022-11,98,청풍호벚꽃축제,청풍호벚꽃축제,39,문화축제
30676,2022-11,626,추억의충장축제,추억의충장축제,100,문화축제
30677,2022-11,670,추자도 참굴비 대축제,추자도참굴비대축제,54,문화축제
30678,2022-11,1151,춘천국제고음악제,춘천국제고음악제,19,문화축제
30679,2022-11,1139,춘천마임축제,춘천마임축제,1200,문화축제
30680,2022-11,1140,춘천연극제,춘천연극제,260,문화축제
30681,2022-11,1142,춘천인형극제,춘천인형극제,650,문화축제
30682,2022-11,116,코리아드라마페스티벌,코리아드라마페스티벌,340,문화축제
30683,2022-11,1072,크리스마스트리문화축제,크리스마스트리문화축제,20,문화축제
30684,2022-11,639,크리스마스트리축제,크리스마스트리축제,470,문화축제
30685,2022-11,841,탐라국입춘굿놀이,탐라국입춘굿놀이,18,문화축제
30686,2022-11,890,태백산눈축제,태백산눈축제,1190,문화축제
30687,2022-11,728,태조 이성계 축제,태조이성계축제,50,문화축제
30688,2022-11,49,태화강 연등축제,태화강연등축제,18,문화축제
30689,2022-11,48,통영한산대첩축제,통영한산대첩축제,320,문화축제
30690,2022-11,751,퇴촌토마토축제,퇴촌토마토축제,120,문화축제
30691,2022-11,31,파주북소리2019,파주북소리,230,문화축제
30692,2022-11,460,파주장단콩축제,파주장단콩축제,34160,문화축제
30693,2022-11,1007,팔공산 단풍축제,팔공산단풍축제,1180,문화축제
30694,2022-11,1008,팔공산 벚꽃축제,팔공산벚꽃축제,30,문화축제
30695,2022-11,179,팔봉산감자축제,팔봉산감자축제,30,문화축제
30696,2022-11,1039,평생학습축제,평생학습축제,420,문화축제
30697,2022-11,1083,평창더위사냥축제,평창더위사냥축제,30,문화축제
30698,2022-11,1085,평창백일홍축제,평창백일홍축제,210,문화축제
30699,2022-11,1081,평창송어축제,평창송어축제,10540,문화축제
30700,2022-11,1084,평창효석문화제,평창효석문화제,60,문화축제
30701,2022-11,149,포은문화제,포은문화제,120,문화축제
30702,2022-11,346,포항 연날리기 한마당,포항연날리기한마당,40,문화축제
30703,2022-11,343,포항국제불빛축제,포항국제불빛축제,420,문화축제
30704,2022-11,345,포항운하축제,포항운하축제,120,문화축제
30705,2022-11,876,한라산청정 고사리축제,한라산청정고사리축제,20,문화축제
30706,2022-11,853,한라산청정고사리축제,한라산청정고사리축제,20,문화축제
30707,2022-11,207,한산모시문화제,한산모시문화제,110,문화축제
30708,2022-11,112,한성백제문화제,한성백제문화제,400,문화축제
30709,2022-11,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,15,문화축제
30710,2022-11,1053,함백산야생화축제,함백산야생화축제,17,문화축제
30711,2022-11,833,해맞이 행사,해맞이행사,320,문화축제
30712,2022-11,228,해맞이축제,해맞이축제,1640,문화축제
30713,2022-11,1010,해맞이행사,해맞이행사,320,문화축제
30714,2022-11,739,해운대 북극곰축제,해운대북극곰축제,1860,문화축제
30715,2022-11,403,햇사레장호원복숭아축제,햇사레장호원복숭아축제,16,문화축제
30716,2022-11,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
30717,2022-11,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
30718,2022-11,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
30719,2022-11,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
30720,2022-11,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
30721,2022-11,765,허균문화제,허균문화제,80,문화축제
30722,2022-11,988,허준축제,허준축제,120,문화축제
30723,2022-11,1107,현인가요제,현인가요제,100,문화축제
30724,2022-11,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,59,문화축제
30725,2022-11,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,50,문화축제
30726,2022-11,25,홍길동축제,홍길동축제,28,문화축제
30727,2022-11,588,홍성남당항 대하축제,홍성남당항대하축제,1200,문화축제
30728,2022-11,590,홍성남당항 새조개축제,홍성남당항새조개축제,100,문화축제
30729,2022-11,211,홍성남당항대하축제,홍성남당항대하축제,1200,문화축제
30730,2022-11,212,홍성남당항새조개축제,홍성남당항새조개축제,100,문화축제
30731,2022-11,210,홍성역사인물축제,홍성역사인물축제,210,문화축제
30732,2022-11,461,화성뱃놀이축제,화성뱃놀이축제,370,문화축제
30733,2022-11,790,화순 국화향연,화순국화향연,3300,문화축제
30734,2022-11,870,황태축제,황태축제,30,문화축제
30735,2022-11,1045,횡성한우축제,횡성한우축제,4140,문화축제
30736,2022-11,585,효문화뿌리축제,효문화뿌리축제,50,문화축제
30737,2022-11,155,흑산도홍어축제,흑산도홍어축제,13,문화축제
30738,2022-11,320,흥부제,흥부제,110,문화축제
30739,2022-11,795,희망달서 큰잔치,희망달서큰잔치,17,문화축제
